country,name,year_data,IBD_rate_x,decade,CD_inc,UC_inc,CD_change_inc,UC_change_inc,IBD_rate_y,CD_prev,UC_prev,CD_change_prev,UC_change_prev,stage,status,CD_inc_impute,UC_inc_impute,CD_prev_impute,UC_prev_impute,CD_change_inc_impute,UC_change_inc_impute,CD_change_prev_impute,UC_change_prev_impute,imputation_method
Canada,Manitoba,1995,27.087167623333336,1990-1999,11.86,14.57,-0.7949999999999999,-2.2049999999999983,390.95002946666665,207.8315109,189.0869537,8.051379200000014,13.192715600000014,stage3,labelled,11.86,14.57,207.8315109,189.0869537,-0.7949999999999999,-2.2049999999999983,8.051379200000014,13.192715600000014,none
Canada,Manitoba,1996,26.439821706666667,1990-1999,13.575,11.99,1.715,-2.58,377.48749365,194.4931737,177.7749753,-13.338337200000012,-11.311978400000015,stage3,labelled,13.575,11.99,194.4931737,177.7749753,1.7149999999999999,-2.58,-13.338337200000012,-11.311978400000015,none
Canada,Manitoba,1997,30.982453186666664,1990-1999,17.62,13.455,4.045000000000002,1.465,424.3323954666666,227.7617447,204.0406052,33.26857100000001,26.265629899999997,stage3,labelled,17.643068377695624,13.490958836193228,134.7911987,154.5613003,4.039914572178718,1.4561714353918056,32.83317016593439,26.183613498838568,none
Canada,Manitoba,1998,30.4689819,1990-1999,15.87,14.45,-1.7500000000000018,0.9949999999999992,443.65607826666667,239.1228851,213.8659622,11.361140399999982,9.825357000000023,stage3,labelled,20.6,16.949591938144035,202.6,84.45202056390087,-1.5006489794065576,1.6402717874381558,14.900000000000006,14.129722780171175,none
Canada,Manitoba,1999,27.13947345,1990-1999,11.485,14.125,-4.385,-0.3249999999999993,456.01650323333337,244.1718735,220.32005,5.048988400000013,6.454087799999996,stage3,labelled,37.38048,36.84263,180.4837494,115.2261963,-3.799847687849857,-0.8448053534328646,34.99635319999999,34.2411194,none
Canada,Manitoba,2000,29.335705600000004,2000-2009,13.86,14.535,2.375,0.4100000000000001,483.059064125,256.981427,235.7469218,12.809553499999993,15.426871799999986,stage3,labelled,23.1,33.9,314.1986847,275.3599274,0.6000000000000014,0.6999999999999957,20.65574650000002,-0.6067816999999991,none
Canada,Manitoba,2001,25.36315284525,2000-2009,13.71746731,12.24107311,-0.1425326899999994,-2.29392689,488.1993470333333,260.7994651,239.4017035,3.818038100000024,3.654781700000001,stage3,labelled,16.33009954664386,17.26321360394435,172.6535339,209.5866508,-0.1878288848352305,-2.842217573067832,10.5677704,30.493390199999997,none
Canada,Manitoba,2002,27.71755542,2000-2009,11.1,15.2,-2.6174673100000003,2.958926889999999,486.4475924,252.8017426,241.7416077,-7.997722500000009,2.3399042000000065,stage3,labelled,19.613040652488834,20.60278646716711,182.6347198,223.3326836,-4.085422563025016,-3.4628471196559456,9.981185899999986,13.746032799999998,none
Canada,Manitoba,2003,25.349274304,2000-2009,9.8,15.0,-1.299999999999999,-0.1999999999999993,499.28073545,259.5671692,252.227417,6.765426600000012,10.4858093,stage3,labelled,25.6,32.8,359.7050171,367.7229309,2.200000000000003,3.099999999999998,16.665710500000046,23.735878000000014,none
Canada,Manitoba,2004,25.424386185,2000-2009,10.5,13.5,0.6999999999999993,-1.5,508.5918308,262.8874817,259.6821289,3.3203125,7.454711900000007,stage3,labelled,17.8,9.3,221.1509857,138.9519501,0.10000000000000142,-1.0999999999999996,15.520706200000006,7.393072500000017,none
Canada,Manitoba,2005,25.642926922,2000-2009,11.7,12.3,1.1999999999999993,-1.1999999999999993,526.6238266,268.8788695,268.9911195,5.991387799999984,9.308990600000016,stage3,labelled,15.50797,15.1494,302.0752855,225.1564602,-4.033860000000001,-0.5378500000000006,13.60656849999998,11.374687999999992,none
Canada,Manitoba,2006,24.70728766,2000-2009,10.9,11.9,-0.7999999999999989,-0.4000000000000003,530.3759077,273.9410095,273.0227661,5.062139999999999,4.031646599999988,stage3,labelled,10.7,10.9,226.8457642,241.8819809,0.5,-1.0999999999999996,8.089126599999986,12.026725800000008,none
Canada,Manitoba,2007,24.04550297866667,2000-2009,10.4,11.9,-0.5,0.0,541.0033319500001,278.8543396,279.8016357,4.913330099999996,6.778869600000007,stage3,labelled,13.44622,12.5498,321.7116587,242.6765193,-1.2549799999999998,1.0756999999999994,9.58982169999996,8.176208900000006,none
Canada,Manitoba,2008,23.865428605,2000-2009,9.1,13.0,-1.3000000000000007,1.0999999999999996,548.3152835,282.6553345,284.6604614,3.800994899999978,4.858825699999954,stage3,labelled,16.49402,14.7012,326.6726348,249.7197098,3.0477999999999987,2.1514000000000006,4.960976100000039,7.043190500000009,none
Canada,Manitoba,2009,26.00597523,2000-2009,10.4,12.9,1.3000000000000007,-0.0999999999999996,557.7254872999999,286.3846741,290.4896851,3.729339600000003,5.8292237,stage3,labelled,13.08765,10.398409999999998,332.6326189,256.2378724,-3.406369999999999,-4.30279,5.959984099999986,6.518162600000011,none
Canada,Manitoba,2010,24.576054650000003,2010-2019,8.3,12.1,-2.1,-0.8000000000000007,569.3588719,283.3385011,298.4558316,-3.0461730000000102,7.966146500000036,stage3,labelled,12.37052,12.10159,337.0003566,261.891975,-0.7171299999999992,1.7031799999999997,4.367737699999964,5.654102599999987,none
Canada,Manitoba,2011,23.59806294,2010-2019,10.2,11.3,1.8999999999999984,-0.7999999999999989,569.9531118499999,288.5527039,301.0349121,5.21420280000001,2.579080499999975,stage3,labelled,10.31236627953784,11.341497745247562,268.6940918,299.1298141,1.764513037812657,-0.6704121484190266,7.475097700000049,12.209499299999948,none
Canada,Manitoba,2012,21.090256805000003,2010-2019,7.6,8.9,-2.6,-2.4000000000000004,572.14792875,289.5932007,301.5715942,1.040496800000028,0.5366821000000073,stage3,labelled,7.734184269760069,8.966041246987004,275.03465598845776,308.792257008516,-2.562579687015322,-2.341820664281953,6.180715027753291,9.41980608454035,none
Canada,Manitoba,2013,24.59236767,2010-2019,,,,,571.11424805,286.1927185,299.7421875,-3.400482199999999,-1.8294066999999927,stage3,labelled,12.10159,11.11554,352.2884741,272.0127566,-1.3446300000000004,-0.44821000000000133,4.20087099999995,4.101318699999979,none
Canada,Manitoba,2014,,2010-2019,,,,,496.6030275,204.3076923,223.3846154,-81.8850262,-76.3575721,stage3,labelled,14.848423934377616,10.052248807038062,311.97717787838707,300.8886411414747,2.7313228679022146,-1.068461548453738,1.853773219066197,3.192332094522258,linear
Canada,Manitoba,2014,26.11386584,,,,,,,,,,,,,14.848423934377616,10.052248807038062,311.97717787838707,300.8886411414747,2.7313228679022146,-1.068461548453738,1.853773219066197,3.192332094522258,linear
Canada,Manitoba,2015,,2010-2019,,,,,589.0605906999999,283.8510571,305.2095336,79.54336479999998,81.82491819999998,stage3,labelled,10.038217164088069,8.692205159661068,358.2809013611032,277.7444422179411,-4.836003317283548,-1.3458960867448582,4.294099167174735,2.565801091623079,linear
Canada,Newfoundland and Labrador,1995,,,,,,,176.88762596,,,,,,,11.86,14.57,207.8315109,189.0869537,-0.7949999999999999,-2.2049999999999983,8.051379200000014,13.192715600000014,none
Canada,Newfoundland and Labrador,1996,,,,,,,244.36474125,,,,,,,13.575,11.99,194.4931737,177.7749753,1.7149999999999999,-2.58,-13.338337200000012,-11.311978400000015,none
Canada,Newfoundland and Labrador,1997,,,,,,,304.73985155,,,,,,,17.643068377695624,13.490958836193228,134.7911987,154.5613003,4.039914572178718,1.4561714353918056,32.83317016593439,26.183613498838568,linear
Canada,Newfoundland and Labrador,1998,,,,,,,351.72014,,,,,,,20.6,16.949591938144035,202.6,84.45202056390087,-1.5006489794065576,1.6402717874381558,14.900000000000006,14.129722780171175,linear
Canada,Newfoundland and Labrador,1999,,,,,,,393.8814819,,,,,,,37.38048,36.84263,180.4837494,115.2261963,-3.799847687849857,-0.8448053534328646,34.99635319999999,34.2411194,linear
Canada,Newfoundland and Labrador,2000,41.42998048,,,,,,433.8745204,,,,,,,23.1,33.9,314.1986847,275.3599274,0.6000000000000014,0.6999999999999957,20.65574650000002,-0.6067816999999991,none
Canada,Newfoundland and Labrador,2001,38.3108002,,,,,,463.9437904,,,,,,,16.33009954664386,17.26321360394435,172.6535339,209.5866508,-0.1878288848352305,-2.842217573067832,10.5677704,30.493390199999997,linear
Canada,Newfoundland and Labrador,2002,29.64497258,,,,,,485.8695506,,,,,,,19.613040652488834,20.60278646716711,182.6347198,223.3326836,-4.085422563025016,-3.4628471196559456,9.981185899999986,13.746032799999998,linear
Canada,Newfoundland and Labrador,2003,34.911150160000005,,,,,,512.4802539,,,,,,,25.6,32.8,359.7050171,367.7229309,2.200000000000003,3.099999999999998,16.665710500000046,23.735878000000014,none
Canada,Newfoundland and Labrador,2004,41.93860729,,,,,,542.6894436,,,,,,,17.8,9.3,221.1509857,138.9519501,0.10000000000000142,-1.0999999999999996,15.520706200000006,7.393072500000017,none
Canada,Newfoundland and Labrador,2005,40.82965867,,,,,,582.8919842,,,,,,,15.50797,15.1494,302.0752855,225.1564602,-4.033860000000001,-0.5378500000000006,13.60656849999998,11.374687999999992,none
Canada,Newfoundland and Labrador,2006,43.08723991,,,,,,616.5392328,,,,,,,10.7,10.9,226.8457642,241.8819809,0.5,-1.0999999999999996,8.089126599999986,12.026725800000008,none
Canada,Newfoundland and Labrador,2007,43.02089165,,,,,,647.2777991,,,,,,,13.44622,12.5498,321.7116587,242.6765193,-1.2549799999999998,1.0756999999999994,9.58982169999996,8.176208900000006,none
Canada,Newfoundland and Labrador,2008,43.00394268,,,,,,674.9664276000001,,,,,,,16.49402,14.7012,326.6726348,249.7197098,3.0477999999999987,2.1514000000000006,4.960976100000039,7.043190500000009,none
Canada,Newfoundland and Labrador,2009,43.347763240000006,,,,,,698.7891654,,,,,,,13.08765,10.398409999999998,332.6326189,256.2378724,-3.406369999999999,-4.30279,5.959984099999986,6.518162600000011,none
Canada,Newfoundland and Labrador,2010,41.95329966,,,,,,722.0182027,,,,,,,12.37052,12.10159,337.0003566,261.891975,-0.7171299999999992,1.7031799999999997,4.367737699999964,5.654102599999987,none
Canada,Newfoundland and Labrador,2011,45.71437279,,,,,,755.6204869000001,,,,,,,10.31236627953784,11.341497745247562,268.6940918,299.1298141,1.764513037812657,-0.6704121484190266,7.475097700000049,12.209499299999948,linear
Canada,Newfoundland and Labrador,2012,44.45753261,,,,,,783.1365359,,,,,,,7.734184269760069,8.966041246987004,275.03465598845776,308.792257008516,-2.562579687015322,-2.341820664281953,6.180715027753291,9.41980608454035,linear
Canada,Newfoundland and Labrador,2013,47.42807059,,,,,,813.2965545,,,,,,,12.10159,11.11554,352.2884741,272.0127566,-1.3446300000000004,-0.44821000000000133,4.20087099999995,4.101318699999979,none
Canada,Newfoundland and Labrador,2014,45.44086156,,,,,,844.2533404,,,,,,,14.848423934377616,10.052248807038062,311.97717787838707,300.8886411414747,2.7313228679022146,-1.068461548453738,1.853773219066197,3.192332094522258,linear
Canada,Newfoundland and Labrador,2015,,,,,,,828.9829716,,,,,,,10.038217164088069,8.692205159661068,358.2809013611032,277.7444422179411,-4.836003317283548,-1.3458960867448582,4.294099167174735,2.565801091623079,linear
Canada,Newfoundland and Labrador,2016,,,,,,,812.0114992,,,,,,,8.784861,6.364542,356.2882955,274.7743006,-1.2549790000000005,-2.330677,-2.9230842000000052,-1.8112676000000079,none
Canada,Newfoundland and Labrador,2017,,,,,,,796.5940304999999,,,,,,,7.572926526482229,4.113804893693859,374.66562526664677,288.76290060272396,2.2076974083289045,-3.282912263872175,18.213680403789176,13.887195880083661,linear
Canada,Newfoundland and Labrador,2018,,,,,,,787.3506355,,,,,,,6.349316904431671,1.8413853527358617,358.0,279.0,5.703731446357766,-4.244320868701965,-17.755499999999984,-10.592499999999974,linear
Canada,Northern Alberta,1966,3.068181818,1960-1969,1.818181818,1.25,,,,,,,,stage2,labelled,1.818181818,1.25,-150.3900008231548,-126.18988568340374,1.628234256181046,-0.5924613405475919,43.01003381736439,83.09657156140806,linear
Canada,Northern Alberta,1967,3.966108866,1960-1969,2.754242268,1.211866598,0.93606045,-0.0381334019999999,,,,,,stage2,labelled,2.754242268,1.211866598,-138.59345556467647,-116.27458050782867,0.93606045,-0.0381334019999999,41.861389833766964,80.44378946167754,linear
Canada,Northern Alberta,1968,4.703963874,1960-1969,2.886523286,1.817440588,0.132281018,0.6055739899999999,,,,,,stage2,labelled,2.886523286,1.817440588,-124.89484350690972,-104.76053838291502,0.13228101800000003,0.6055739899999999,40.52753928862704,77.36327461078264,linear
Canada,Northern Alberta,1969,4.984051037,1960-1969,3.841872674,1.142178363,0.955349388,-0.675262225,,,,,,stage2,labelled,3.841872674,1.142178363,-111.59428556584729,-93.58107116591184,0.955349388,-0.675262225,39.23244775778159,74.37227332613784,linear
Canada,Northern Alberta,1970,5.349414323,1970-1979,3.128902717,2.220511606,-0.7129699570000003,1.078333243,,,,,,stage2,labelled,3.128902717,2.220511606,-98.48294564285811,-82.56064664766535,-0.7129699570000004,1.078333243,37.95578061588101,71.42382298842648,linear
Canada,Northern Alberta,1971,7.364107667,1970-1979,4.909405111,2.454702556,1.780502394,0.2341909499999999,,,,,,stage2,labelled,4.909405111,2.454702556,-86.00910908075272,-72.07606039690438,1.780502394,0.2341909499999999,36.74118795290265,68.61873305558069,linear
Canada,Northern Alberta,1972,7.264774257000001,1970-1979,4.779456748,2.485317509,-0.1299483629999995,0.0306149530000001,,,,,,stage2,labelled,4.779456748,2.485317509,-73.7530564170572,-61.774527215304346,-0.12994836299999935,0.03061495300000011,35.54780117343947,65.86261790430461,linear
Canada,Northern Alberta,1973,8.567426891,1970-1979,5.866824936,2.700601955,1.087368188,0.215284446,,,,,,stage2,labelled,5.866824936,2.700601955,-60.571349609228136,-50.69495748783311,1.087368188,0.215284446,34.26428232223377,62.89834361064454,linear
Canada,Northern Alberta,1974,9.804586125,1970-1979,5.991691521,3.812894604,0.1248665849999994,1.1122926489999996,,,,,,stage2,labelled,5.991691521,3.812894604,-48.21678126760058,-40.31061929935423,0.12486658499999936,1.1122926489999996,33.061302951188296,60.12007446247915,linear
Canada,Northern Alberta,1975,11.069627069,1970-1979,7.350232374,3.719394695,1.358540853,-0.0934999089999997,,,,,,stage2,labelled,7.350232374,3.719394695,-35.017896268000996,-29.216610851898693,1.358540853,-0.09349990899999971,31.776111438521635,57.15193717345594,linear
Canada,Northern Alberta,1976,13.9164208,1970-1979,9.680988383,4.235432417,2.330756009000001,0.5160377220000001,,,,,,stage2,labelled,9.680988383,4.235432417,-22.361497157256153,-18.57857599870983,2.330756009000001,0.5160377220000001,30.543742437765545,54.30579296153943,linear
Canada,Northern Alberta,1977,14.097617419,1970-1979,8.863771431,5.233845988,-0.8172169520000008,0.9984135709999996,,,,,,stage2,labelled,8.863771431,5.233845988,-7.7806731904682,-6.323011664047087,-0.8172169520000008,0.9984135709999996,29.123989844241855,51.02688816603439,linear
Canada,Northern Alberta,1978,16.167775319,1970-1979,10.3110812,5.856694119,1.4473097690000003,0.6228481310000005,,,,,,stage2,labelled,10.3110812,5.856694119,3.730495745343596,3.3524272399101918,1.4473097690000003,0.6228481310000005,28.00313330085761,48.438280889005675,linear
Canada,Northern Alberta,1979,15.322844264,1970-1979,9.032413461,6.290430803,-1.2786677389999994,0.4337366839999994,,,,,,stage2,labelled,9.032413461,6.290430803,18.1145775765631,15.442624658046796,-1.2786677389999994,0.4337366839999994,26.602537728765967,45.20361904803206,linear
Canada,Northern Alberta,1980,15.461445256,1980-1989,10.41281007,5.048635186,1.380396609,-1.2417956169999993,,,,,,stage2,labelled,10.41281007,5.048635186,30.683331647881968,26.00699156066265,1.380396609,-1.2417956169999993,25.378702832277092,42.377184266853526,linear
Canada,Northern Alberta,1981,13.278162055,1980-1989,7.95145751,5.326704545,-2.461352560000001,0.2780693589999998,81.2,44.0,37.2,,,stage2,labelled,7.95145751,5.326704545,44.0,37.2,-2.461352560000001,0.27806935899999985,24.08204261107978,39.38256010711004,linear
Canada,Nova Scotia,1996,56.1,1990-1999,27.4,28.7,,,431.4619904,235.9503174,195.511673,,,stage3,labelled,13.575,11.99,194.4931737,177.7749753,1.7149999999999999,-2.58,-13.338337200000012,-11.311978400000015,none
Canada,Nova Scotia,1997,62.7,1990-1999,27.7,35.0,0.3000000000000007,6.300000000000001,481.0753937,258.1048889,222.9705048,22.154571500000003,27.458831799999984,stage3,labelled,17.643068377695624,13.490958836193228,134.7911987,154.5613003,4.039914572178718,1.4561714353918056,32.83317016593439,26.183613498838568,none
Canada,Nova Scotia,1998,60.3,1990-1999,25.9,34.4,-1.8000000000000007,-0.6000000000000014,527.4549102,277.6075439,249.8473663,19.502655000000004,26.876861500000015,stage3,labelled,20.6,16.949591938144035,202.6,84.45202056390087,-1.5006489794065576,1.6402717874381558,14.900000000000006,14.129722780171175,none
Canada,Nova Scotia,1999,47.55,1990-1999,22.5,33.2,-3.3999999999999986,-1.1999999999999955,569.5096473,293.5429382,275.9667091,15.935394299999984,26.1193428,stage3,labelled,37.38048,36.84263,180.4837494,115.2261963,-3.799847687849857,-0.8448053534328646,34.99635319999999,34.2411194,none
Canada,Nova Scotia,2000,57.0,2000-2009,23.1,33.9,0.6000000000000014,0.6999999999999957,589.55861205,314.1986847,275.3599274,20.65574650000002,-0.6067816999999991,stage3,labelled,23.1,33.9,314.1986847,275.3599274,0.6000000000000014,0.6999999999999957,20.65574650000002,-0.6067816999999991,none
Canada,Nova Scotia,2001,58.31454948,2000-2009,22.8,29.7,-0.3000000000000007,-4.199999999999999,626.02859715,325.9332275,325.2621918,11.734542799999986,49.90226439999998,stage3,labelled,16.33009954664386,17.26321360394435,172.6535339,209.5866508,-0.1878288848352305,-2.842217573067832,10.5677704,30.493390199999997,none
Canada,Nova Scotia,2002,56.06306648499999,2000-2009,23.4,29.7,0.5999999999999979,0.0,668.37077385,343.0393066,343.9870529,17.106079099999988,18.7248611,stage3,labelled,19.613040652488834,20.60278646716711,182.6347198,223.3326836,-4.085422563025016,-3.4628471196559456,9.981185899999986,13.746032799999998,none
Canada,Nova Scotia,2003,58.153298275,2000-2009,25.6,32.8,2.200000000000003,3.099999999999998,712.69986205,359.7050171,367.7229309,16.665710500000046,23.73587800000001,stage3,labelled,25.6,32.8,359.7050171,367.7229309,2.200000000000003,3.099999999999998,16.665710500000046,23.735878000000014,none
Canada,Nova Scotia,2004,47.97364005,2000-2009,19.4,29.8,-6.200000000000003,-2.9999999999999964,747.99707025,370.0758362,386.6114883,10.370819100000006,18.888557400000025,stage3,labelled,17.8,9.3,221.1509857,138.9519501,0.10000000000000142,-1.0999999999999996,15.520706200000006,7.393072500000017,none
Canada,Nova Scotia,2005,53.064482165,2000-2009,24.0,28.5,4.600000000000001,-1.3000000000000007,786.939979,384.6749878,405.2412033,14.59915159999997,18.629714999999976,stage3,labelled,15.50797,15.1494,302.0752855,225.1564602,-4.033860000000001,-0.5378500000000006,13.60656849999998,11.374687999999992,none
Canada,Nova Scotia,2006,50.412754375000006,2000-2009,19.5,29.4,-4.5,0.8999999999999986,821.3285626,394.2648315,423.8749237,9.589843700000015,18.633720400000016,stage3,labelled,10.7,10.9,226.8457642,241.8819809,0.5,-1.0999999999999996,8.089126599999986,12.026725800000008,none
Canada,Nova Scotia,2007,48.161823145,2000-2009,19.7,25.4,0.1999999999999993,-4.0,853.8974318999999,404.8182678,438.4839935,10.553436299999987,14.609069799999986,stage3,labelled,13.44622,12.5498,321.7116587,242.6765193,-1.2549799999999998,1.0756999999999994,9.58982169999996,8.176208900000006,none
Canada,Nova Scotia,2008,50.5869982,2000-2009,18.2,31.9,-1.5,6.5,885.4321989,412.4975586,457.6266937,7.67929079999999,19.14270019999998,stage3,labelled,16.49402,14.7012,326.6726348,249.7197098,3.0477999999999987,2.1514000000000006,4.960976100000039,7.043190500000009,none
Canada,Nova Scotia,2009,47.25823357,2000-2009,17.7,28.0,-0.5,-3.899999999999999,915.0184679,420.9495239,474.7530212,8.451965299999983,17.126327500000002,stage3,labelled,13.08765,10.398409999999998,332.6326189,256.2378724,-3.406369999999999,-4.30279,5.959984099999986,6.518162600000011,none
Canada,Nova Scotia,2010,49.03901574,,,,,,966.2384422,,,,,,,12.37052,12.10159,337.0003566,261.891975,-0.7171299999999992,1.7031799999999997,4.367737699999964,5.654102599999987,none
Canada,Nova Scotia,2011,47.97336366,,,,,,995.7914758,,,,,,,10.31236627953784,11.341497745247562,268.6940918,299.1298141,1.764513037812657,-0.6704121484190266,7.475097700000049,12.209499299999948,linear
Canada,Nova Scotia,2012,47.58195701,,,,,,1026.9860698,,,,,,,7.734184269760069,8.966041246987004,275.03465598845776,308.792257008516,-2.562579687015322,-2.341820664281953,6.180715027753291,9.41980608454035,linear
Canada,Nova Scotia,2013,44.55389746,,,,,,1060.4678266,,,,,,,12.10159,11.11554,352.2884741,272.0127566,-1.3446300000000004,-0.44821000000000133,4.20087099999995,4.101318699999979,none
Canada,Nova Scotia,2014,41.9798731,,,,,,1086.4689493,,,,,,,14.848423934377616,10.052248807038062,311.97717787838707,300.8886411414747,2.7313228679022146,-1.068461548453738,1.853773219066197,3.192332094522258,linear
Canada,Nova Scotia,2015,47.62286111,,,,,,1116.5745709,,,,,,,10.038217164088069,8.692205159661068,358.2809013611032,277.7444422179411,-4.836003317283548,-1.3458960867448582,4.294099167174735,2.565801091623079,linear
Canada,Nova Scotia,2016,39.35128714,,,,,,1129.5198294,,,,,,,8.784861,6.364542,356.2882955,274.7743006,-1.2549790000000005,-2.330677,-2.9230842000000052,-1.8112676000000079,none
Canada,Nova Scotia,2017,42.52148176,,,,,,1145.0277231,,,,,,,7.572926526482229,4.113804893693859,374.66562526664677,288.76290060272396,2.2076974083289045,-3.282912263872175,18.213680403789176,13.887195880083661,linear
Canada,Nova Scotia,2018,41.94464559,,,,,,1154.2081331,,,,,,,6.349316904431671,1.8413853527358617,358.0,279.0,5.703731446357766,-4.244320868701965,-17.755499999999984,-10.592499999999974,linear
Canada,Ontario,1999,22.895691433,1990-1999,9.517800416,11.72558243,,,348.7437589333333,175.5279053,169.3856589,,,stage3,labelled,37.38048,36.84263,180.4837494,115.2261963,-3.799847687849857,-0.8448053534328646,34.99635319999999,34.2411194,linear
Canada,Ontario,2000,22.4476844,2000-2009,10.0,10.3,0.4821995839999999,-1.4255824299999986,367.07335905,179.2449036,179.9900188,3.7169983,10.604359899999992,stage3,labelled,23.1,33.9,314.1986847,275.3599274,0.6000000000000014,0.6999999999999957,20.65574650000002,-0.6067816999999991,none
Canada,Ontario,2001,22.54074082,2000-2009,10.8,10.1,0.8000000000000007,-0.200000000000001,383.9488717,187.672226,189.9009342,8.427322400000008,9.910915399999991,stage3,labelled,16.33009954664386,17.26321360394435,172.6535339,209.5866508,-0.1878288848352305,-2.842217573067832,10.5677704,30.493390199999997,none
Canada,Ontario,2002,21.75320376,2000-2009,9.8,10.1,-1.0,0.0,400.6659999,195.8053436,199.2814674,8.133117599999991,9.380533200000002,stage3,labelled,19.613040652488834,20.60278646716711,182.6347198,223.3326836,-4.085422563025016,-3.4628471196559456,9.981185899999986,13.746032799999998,none
Canada,Ontario,2003,22.533444725000003,2000-2009,10.0,11.0,0.1999999999999993,0.9000000000000004,418.4115076000001,202.8889618,209.5907745,7.083618200000018,10.309307100000012,stage3,labelled,25.6,32.8,359.7050171,367.7229309,2.200000000000003,3.099999999999998,16.665710500000046,23.735878000000014,none
Canada,Ontario,2004,22.423745045,2000-2009,10.3,10.2,0.3000000000000007,-0.8000000000000007,435.90341195,210.7390747,219.0603313,7.850112899999999,9.469556799999992,stage3,labelled,17.8,9.3,221.1509857,138.9519501,0.10000000000000142,-1.0999999999999996,15.520706200000006,7.393072500000017,none
Canada,Ontario,2005,20.59941500925,2000-2009,10.2,12.0,-0.1000000000000014,1.8000000000000007,455.78315985,218.7566376,229.8552551,8.017562900000001,10.794923799999992,stage3,labelled,15.50797,15.1494,302.0752855,225.1564602,-4.033860000000001,-0.5378500000000006,13.60656849999998,11.374687999999992,none
Canada,Ontario,2006,23.886526345,2000-2009,10.7,10.9,0.5,-1.0999999999999996,475.1614857,226.8457642,241.8819809,8.089126599999986,12.026725800000008,stage3,labelled,10.7,10.9,226.8457642,241.8819809,0.5,-1.0999999999999996,8.089126599999986,12.026725800000008,none
Canada,Ontario,2007,25.11947843,2000-2009,10.9,12.1,0.200000000000001,1.1999999999999993,494.0944455,234.4576111,252.5015707,7.6118469000000175,10.6195898,stage3,labelled,13.44622,12.5498,321.7116587,242.6765193,-1.2549799999999998,1.0756999999999994,9.58982169999996,8.176208900000006,none
Canada,Ontario,2008,25.8951718,2000-2009,12.15228032,14.08345665,1.2522803199999988,1.9834566500000008,514.2851028,248.8512055,261.3331285,14.393594399999984,8.831557799999985,stage3,labelled,16.49402,14.7012,326.6726348,249.7197098,3.0477999999999987,2.1514000000000006,4.960976100000039,7.043190500000009,none
Canada,Ontario,2009,,2000-2009,,,,,536.5987307,252.5125732,275.6693497,3.6613677,14.336221200000011,stage3,labelled,13.08765,10.398409999999998,332.6326189,256.2378724,-3.406369999999999,-4.30279,5.959984099999986,6.518162600000011,none
Canada,Ontario,2009,29.48067619,,,,,,,,,,,,,13.08765,10.398409999999998,332.6326189,256.2378724,-3.406369999999999,-4.30279,5.959984099999986,6.518162600000011,none
Canada,Ontario,2010,,2010-2019,,,,,556.2303304000001,261.2189941,286.9203148,8.706420899999983,11.25096510000003,stage3,labelled,12.37052,12.10159,337.0003566,261.891975,-0.7171299999999992,1.7031799999999997,4.367737699999964,5.654102599999987,none
Canada,Ontario,2010,28.20540968,,,,,,,,,,,,,12.37052,12.10159,337.0003566,261.891975,-0.7171299999999992,1.7031799999999997,4.367737699999964,5.654102599999987,none
Canada,Ontario,2011,,2010-2019,,,,,576.63033575,268.6940918,299.1298141,7.475097700000049,12.209499299999948,stage3,labelled,10.31236627953784,11.341497745247562,268.6940918,299.1298141,1.764513037812657,-0.6704121484190266,7.475097700000049,12.209499299999948,linear
Canada,Ontario,2011,29.48410878,,,,,,,,,,,,,10.31236627953784,11.341497745247562,268.6940918,299.1298141,1.764513037812657,-0.6704121484190266,7.475097700000049,12.209499299999948,linear
Canada,Ontario,2012,,2010-2019,,,,,593.9830099000001,274.9253235,308.5882702,6.231231699999967,9.458456100000037,stage3,labelled,7.734184269760069,8.966041246987004,275.03465598845776,308.792257008516,-2.562579687015322,-2.341820664281953,6.180715027753291,9.41980608454035,linear
Canada,Ontario,2012,28.84852634,,,,,,,,,,,,,7.734184269760069,8.966041246987004,275.03465598845776,308.792257008516,-2.562579687015322,-2.341820664281953,6.180715027753291,9.41980608454035,linear
Canada,Ontario,2013,,2010-2019,,,,,610.56212465,279.1873169,316.5400734,4.261993399999994,7.951803199999972,stage3,labelled,12.10159,11.11554,352.2884741,272.0127566,-1.3446300000000004,-0.44821000000000133,4.20087099999995,4.101318699999979,none
Canada,Ontario,2013,29.98346284,,,,,,,,,,,,,12.10159,11.11554,352.2884741,272.0127566,-1.3446300000000004,-0.44821000000000133,4.20087099999995,4.101318699999979,none
Canada,Ontario,2014,,2010-2019,,,,,622.7237266,280.5369568,320.470192,1.3496398999999997,3.9301186000000143,stage3,labelled,14.848423934377616,10.052248807038062,311.97717787838707,300.8886411414747,2.7313228679022146,-1.068461548453738,1.853773219066197,3.192332094522258,linear
Canada,Ontario,2014,28.66153706,,,,,,,,,,,,,14.848423934377616,10.052248807038062,311.97717787838707,300.8886411414747,2.7313228679022146,-1.068461548453738,1.853773219066197,3.192332094522258,linear
Canada,Ontario,2015,28.15325585,,,,,,663.7500312,,,,,,,10.038217164088069,8.692205159661068,358.2809013611032,277.7444422179411,-4.836003317283548,-1.3458960867448582,4.294099167174735,2.565801091623079,linear
Canada,Ontario,2016,25.94520919,,,,,,676.1753937,,,,,,,8.784861,6.364542,356.2882955,274.7743006,-1.2549790000000005,-2.330677,-2.9230842000000052,-1.8112676000000079,none
